fund,date,daily_return
equity_min_variance,2022-02-16,-0.001800115588346773
equity_min_variance,2022-02-17,-0.006719147929555821
equity_min_variance,2022-02-18,-0.0055221540253655626
equity_min_variance,2022-02-22,-0.003955647232375722
equity_min_variance,2022-02-23,-0.002718273248189689
equity_min_variance,2022-02-24,-0.0010964699432444685
equity_min_variance,2022-02-25,0.026194659081413264
equity_min_variance,2022-02-28,-0.005071646596980002
equity_min_variance,2022-03-01,-0.001800982378629421
equity_min_variance,2022-03-02,0.012018930386989982
equity_min_variance,2022-03-03,0.00851676824715582
equity_min_variance,2022-03-04,0.006837366424007051
equity_min_variance,2022-03-07,-0.008798234740676354
equity_min_variance,2022-03-08,-0.013700838436847908
equity_min_variance,2022-03-09,0.004330499180164665
equity_min_variance,2022-03-10,0.0017566565484281702
equity_min_variance,2022-03-11,-0.00536884358562523
equity_min_variance,2022-03-14,-0.004677214570088476
equity_min_variance,2022-03-15,0.007381662621999132
equity_min_variance,2022-03-16,0.005860571723154352
equity_min_variance,2022-03-17,0.011351456269361286
equity_min_variance,2022-03-18,0.003215990253643823
equity_min_variance,2022-03-21,0.0025765730046186444
equity_min_variance,2022-03-22,0.0044603544438162985
equity_min_variance,2022-03-23,-0.009415814432285723
equity_min_variance,2022-03-24,0.006455554277381489
equity_min_variance,2022-03-25,0.008601606685394236
equity_min_variance,2022-03-28,0.00553280858821364
equity_min_variance,2022-03-29,0.012778180417174163
equity_min_variance,2022-03-30,0.0005385249670084773
equity_min_variance,2022-03-31,-0.008935946951158168
equity_min_variance,2022-04-01,0.00913668279727776
equity_min_variance,2022-04-04,0.002909729891695356
equity_min_variance,2022-04-05,-0.004403999041881252
equity_min_variance,2022-04-06,0.01114853552884166
equity_min_variance,2022-04-07,0.0034632320147443504
equity_min_variance,2022-04-08,0.007178560848308467
equity_min_variance,2022-04-11,-0.01430950854524186
equity_min_variance,2022-04-12,0.0027421069865163966
equity_min_variance,2022-04-13,0.006204027016387745
equity_min_variance,2022-04-14,0.001761764539949191
equity_min_variance,2022-04-18,-0.004531036554719992
equity_min_variance,2022-04-19,0.008660447638707216
equity_min_variance,2022-04-20,0.002563356167943371
equity_min_variance,2022-04-21,-0.01049339333107492
equity_min_variance,2022-04-22,-0.01562555412040672
equity_min_variance,2022-04-25,-0.0014957344794267506
equity_min_variance,2022-04-26,-0.015989991321739172
equity_min_variance,2022-04-27,-0.0029627918857722366
equity_min_variance,2022-04-28,0.015546504532998096
equity_min_variance,2022-04-29,-0.03135987086536366
equity_min_variance,2022-05-02,0.0005954275613359558
equity_min_variance,2022-05-03,0.0026996940024003836
equity_min_variance,2022-05-04,0.024552068340768764
equity_min_variance,2022-05-05,-0.014921706843387093
equity_min_variance,2022-05-06,-0.005767675115190912
equity_min_variance,2022-05-09,-0.014188306462901364
equity_min_variance,2022-05-10,-0.007948312565218062
equity_min_variance,2022-05-11,0.007016138042267308
equity_min_variance,2022-05-12,0.0071344525483193035
equity_min_variance,2022-05-13,0.009925855581479124
equity_min_variance,2022-05-16,0.006168444050425192
equity_min_variance,2022-05-17,-0.002851258443953616
equity_min_variance,2022-05-18,-0.024494635805644305
equity_min_variance,2022-05-19,-0.005272746340131876
equity_min_variance,2022-05-20,0.0030075233852031535
equity_min_variance,2022-05-23,0.017116586691242226
equity_min_variance,2022-05-24,0.009893880956052233
equity_min_variance,2022-05-25,0.005381867803852658
equity_min_variance,2022-05-26,0.005728384894157619
equity_min_variance,2022-05-27,0.010917604434312885
equity_min_variance,2022-05-31,-0.00930348037966768
equity_min_variance,2022-06-01,-0.005576347483663966
equity_min_variance,2022-06-02,0.002944113581221706
equity_min_variance,2022-06-03,-0.005277237019293256
equity_min_variance,2022-06-06,-0.0046306298393829085
equity_min_variance,2022-06-07,0.007718311914099549
equity_min_variance,2022-06-08,-0.009602113160587818
equity_min_variance,2022-06-09,-0.0227436184041092
equity_min_variance,2022-06-10,-0.009455106297983691
equity_min_variance,2022-06-13,-0.032312718804570824
equity_min_variance,2022-06-14,-0.01366468319056455
equity_min_variance,2022-06-15,0.0028849373216362
equity_min_variance,2022-06-16,-0.007920240279763211
equity_min_variance,2022-06-17,-0.004139691966017087
equity_min_variance,2022-06-21,0.022228146858597055
equity_min_variance,2022-06-22,0.003327126248612232
equity_min_variance,2022-06-23,0.013098738083676445
equity_min_variance,2022-06-24,0.014240454576835652
equity_min_variance,2022-06-27,-0.002960903045112603
equity_min_variance,2022-06-28,-0.008835110160966473
equity_min_variance,2022-06-29,0.0005417487462198793
equity_min_variance,2022-06-30,-0.007536440267674763
equity_min_variance,2022-07-01,0.014860615587531299
equity_min_variance,2022-07-05,-0.003583494761898122
